"","year","month","sex"
"173903",2001,9,1
"173904",2001,9,3
"173905",2001,9,3
"173906",2001,9,3
"173907",2001,9,3
"173908",2001,9,3
"173909",2001,9,1
"173910",2001,9,3
"173911",2001,9,3
"173912",2001,9,1
"173913",2001,9,1
"173914",2001,9,1
"173915",2001,9,1
"173916",2001,9,1
"173917",2001,9,3
"173918",2001,9,3
"173919",2001,9,3
"173920",2001,9,3
"173921",2001,9,1
"173922",2001,9,1
"173923",2001,9,3
"173924",2001,9,3
"173925",2001,9,3
"173926",2001,9,1
"173927",2001,10,1
"173928",2001,10,1
"173929",2001,10,1
"173930",2001,10,1
"173931",2001,10,1
"173932",2001,10,1
"173933",2001,10,3
"173934",2001,10,1
"173935",2001,10,1
"173936",2001,10,1
"173937",2001,10,1
"173938",2001,10,1
"173939",2001,10,1
"173940",2001,10,3
"173941",2001,10,1
"173942",2001,10,1
"173943",2001,10,1
"173944",2001,10,1
"173945",2001,10,3
"173946",2001,10,1
"173947",2001,10,1
"173948",2001,10,1
"173949",2001,10,1
"173950",2001,10,1
"173951",2001,10,1
"173952",2001,10,1
"173953",2001,10,1
"173954",2001,9,1
"173955",2001,9,1
"173956",2001,9,1
"173957",2001,9,1
"173958",2001,9,1
"173959",2001,9,1
"173960",2001,9,1
"173961",2001,9,1
"173962",2001,9,1
"173963",2001,9,1
"173964",2001,9,1
"173965",2001,9,1
"173966",2001,9,1
"173967",2001,9,1
"173968",2001,9,1
"173969",2001,9,1
"173970",2001,9,1
"173971",2001,9,1
"173972",2001,9,1
"173973",2001,9,1
"173974",2001,9,1
"173975",2001,9,1
"173976",2001,9,1
"173977",2001,9,1
"173978",2001,9,1
"173979",2001,9,1
"173980",2001,9,1
"173981",2001,9,1
"173982",2001,9,1
"173983",2001,9,1
"173984",2001,9,1
"173985",2001,9,1
"173986",2001,9,1
"173987",2001,9,1
"173988",2001,9,1
"173989",2001,9,1
"173990",2001,9,1
"173991",2001,9,1
"173992",2001,9,1
"173993",2001,9,1
"173994",2001,9,1
"173995",2001,9,1
"173996",2001,9,1
"173997",2001,9,1
"173998",2001,9,1
"173999",2001,9,1
"174000",2001,9,1
"174001",2001,9,1
"174002",2001,9,1
"174003",2001,9,1
"174004",2001,9,1
"174005",2001,9,1
"174006",2001,10,1
"174007",2001,10,1
"174008",2001,10,1
"174009",2001,10,1
"174010",2001,10,1
"174011",2001,10,1
"174012",2001,10,1
"174013",2001,10,1
"174014",2001,10,1
"174015",2001,10,1
"174016",2001,10,1
"174017",2001,10,3
"174018",2001,10,1
"174019",2001,10,1
"174020",2004,5,1
"174021",2004,5,1
"174022",2004,5,1
"174023",2004,5,1
"174024",2004,5,1
"174025",2004,5,1
"174026",2004,5,1
"174027",2004,5,1
"174028",2004,5,1
"174029",2004,5,1
"174030",2004,5,1
"174031",2004,5,1
"174032",2004,5,1
"174033",2004,5,1
"174034",2004,5,1
"174035",2004,5,1
"174036",2004,5,1
"174037",2004,5,1
"174038",2004,5,1
"174039",2004,5,1
"174040",2004,5,1
"174041",2004,5,1
"174042",2004,5,1
"174043",2004,5,1
"174044",2004,5,1
"174045",2004,5,1
"174046",2004,5,1
"174047",2004,5,1
"174048",2004,5,1
"174049",2004,5,1
"174050",2004,5,1
"174051",2004,5,1
"174052",2004,5,1
"174053",2004,5,1
"174054",2004,5,1
"174055",2004,5,1
"174056",2004,5,1
"174057",2004,5,1
"174058",2004,5,1
"174059",2004,5,1
"174060",2004,5,1
"174061",2004,5,1
"174062",2004,5,1
"174063",2004,5,1
"174064",2004,5,1
"174065",2004,5,1
"174066",2004,5,1
"174067",2004,5,1
"174068",2004,5,1
"174069",2004,5,1
"174070",2004,5,1
"174071",2004,5,1
"174072",2004,5,1
"174073",2004,5,1
"174074",2004,5,1
"174075",2004,5,1
"174076",2004,5,1
"174077",2004,5,1
"174078",2004,5,1
"174079",2004,5,1
"174080",2004,5,1
"174081",2004,5,1
"174082",2004,5,1
"174083",2004,5,1
"174084",2004,5,1
"174085",2004,6,1
"174086",2004,6,1
"174087",2004,6,1
"174088",2004,6,1
"174089",2004,6,1
"174090",2004,6,1
"174091",2004,6,1
"174092",2004,6,1
"174093",2004,6,1
"174094",2004,6,1
"174095",2004,6,1
"174096",2004,6,1
"174097",2004,6,1
"174098",2004,6,1
"174099",2004,6,1
"174100",2004,6,1
"174101",2004,6,1
"174102",2004,6,1
"174103",2004,6,1
"174104",2004,6,1
"174105",2004,6,1
"174106",2004,6,1
"174107",2004,6,1
"174108",2004,6,1
"174109",2004,6,1
"174110",2004,6,1
"174111",2004,6,1
"174112",2004,6,1
"174113",2004,6,1
"174114",2004,6,1
"174115",2004,6,1
"174116",2004,6,1
"174117",2004,6,1
"174118",2004,6,1
"174119",2004,6,1
"174120",2004,6,1
"174121",2004,6,1
"174122",2004,6,1
"174123",2004,6,1
"174124",2004,6,1
"174125",2004,6,1
"174126",2004,6,1
"174127",2004,6,1
"174128",2004,6,1
"174129",2004,6,1
"174130",2004,6,1
"174131",2004,6,1
"174132",2004,6,1
"174133",2004,6,1
"174134",2004,6,1
"174135",2004,6,1
"174136",2004,6,1
"174137",2004,6,1
"174138",2004,6,1
"174139",2004,6,1
"174140",2004,6,1
"174141",2004,6,1
"174142",2004,6,1
"174143",2004,6,1
"174144",2004,6,1
"174145",2004,6,1
"174146",2004,6,1
"174147",2004,6,1
"174148",2004,6,1
"174149",2004,6,1
"174150",2001,10,1
"174151",2001,10,1
"174152",2001,10,1
"174153",2001,10,1
"174154",2001,10,1
"174155",2001,10,1
"174156",2001,10,1
"174157",2001,10,1
"174158",2001,10,1
"174159",2001,10,1
"174160",2001,10,1
"174161",2001,10,1
"174162",2001,10,1
"174163",2001,10,1
"174164",2001,10,1
"174165",2001,10,1
"174166",2001,10,1
"174167",2001,10,1
"174168",2001,10,1
"174169",2001,10,1
"174170",2001,10,1
"174171",2001,10,1
"174172",2001,10,1
"174173",2001,10,1
"174174",2001,10,1
"174175",2001,10,1
"174176",2001,10,1
"174177",2001,10,1
"174178",2001,10,1
"174179",2001,10,1
"174180",2001,10,1
"174181",2001,10,1
"174182",2001,10,1
"174183",2001,10,1
"174184",2001,10,1
"174185",2001,10,1
"174186",2001,10,1
"174187",2001,10,1
"174188",2001,10,1
"174189",2001,10,1
"174190",2001,10,1
"174191",2001,10,1
"174192",2001,10,1
"174193",2001,10,3
"174194",2001,10,1
"174195",2001,10,1
"174196",2001,10,1
"174197",2001,10,1
"174198",2004,6,1
"174199",2004,6,1
"174200",2004,6,1
"174201",2004,6,1
"174202",2004,6,1
"174203",2004,6,1
"174204",2004,6,1
"174205",2004,5,NA
"174206",2004,5,1
"174207",2004,5,1
"174208",2004,5,1
"174209",2004,5,1
"174210",2004,5,1
"174211",2004,5,1
"174212",2004,5,1
"174213",2004,5,1
"174214",2004,5,1
"174215",2004,5,1
"174216",2004,5,1
"174217",2004,5,1
"174218",2004,5,1
"174219",2004,5,1
"174220",2004,5,1
"174221",2004,5,1
"174222",2004,5,1
"174223",2004,5,1
"174224",2004,5,1
"174225",2004,5,1
"174226",2004,5,1
"174227",2004,5,1
"174228",2004,5,1
"174229",2004,5,1
"174230",2004,5,1
"174231",2004,5,1
"174232",2004,5,1
"174233",2004,5,1
"174234",2004,5,1
"174235",2004,5,1
"174236",2004,5,1
"174237",2004,5,1
"174238",2004,5,1
"174239",2004,5,1
"174240",2004,5,1
"174241",2004,5,1
"174242",2004,5,1
"174243",2004,5,1
"174244",2004,5,1
"174245",2004,5,1
"174246",2004,5,1
"174247",2004,5,1
"174248",2004,5,1
"174249",2004,5,1
"174250",2004,5,1
"174251",2004,5,1
"174252",2004,5,1
"174253",2004,5,1
"174254",2004,5,1
"174255",2004,5,1
"174256",2004,5,1
"174257",2004,5,1
"174258",2004,5,1
"174259",2004,5,1
"174260",2004,5,1
"174261",2004,5,1
"174262",2004,5,1
"174263",2004,5,1
"174264",2004,5,1
"174265",2004,5,1
"174266",2004,5,1
"174267",2004,5,1
"174268",2004,5,1
"174269",2004,5,1
"174270",2004,5,1
"174271",2004,5,1
"174272",2004,5,1
"174273",2004,5,1
"174274",2004,5,1
"174275",2004,5,1
"174276",2004,5,1
"174277",2004,5,1
"174278",2004,5,1
"174279",2004,5,1
"174280",2004,5,1
"174281",2004,6,1
"174282",2004,6,1
"174283",2004,6,1
"174284",2004,6,1
"174285",2004,6,1
"174286",2004,6,1
"174287",2004,6,1
"174288",2004,6,1
"174289",2004,6,1
"174290",2004,6,1
"174291",2004,6,1
"174292",2004,6,1
"174293",2004,6,1
"174294",2004,6,1
"174295",2004,6,1
"174296",2004,6,1
"174297",2004,6,1
"174298",2004,6,1
"174299",2004,6,1
"174300",2004,6,1
"174301",2004,6,3
"174302",2004,6,1
"174303",2004,6,1
"174304",2004,6,1
"174305",2004,6,1
"174306",2004,6,1
"174307",2004,6,1
"174308",2004,6,1
"174309",2004,6,1
"174310",2004,6,1
"174311",2004,6,1
"174312",2004,6,1
"174313",2004,6,1
"174314",2004,6,1
"174315",2004,6,1
"174316",2004,6,1
"174317",2004,6,1
"174318",2004,6,1
"174319",2004,6,1
"174320",2004,6,1
"174321",2004,6,1
"174322",2004,6,1
"174323",2004,6,1
"174324",2004,6,1
"174325",2004,6,1
"174326",2004,6,1
"174327",2004,6,1
"174328",2004,6,1
"174329",2004,6,1
"174330",2004,6,1
"174331",2004,6,1
"174332",2004,6,1
"174333",2004,6,1
"174334",2004,6,1
"174335",2004,6,1
"174336",2004,6,1
"174337",2004,6,1
"174338",2004,6,1
"174339",2004,6,1
"174340",2004,6,1
"174341",2004,6,1
"174342",2004,6,1
"174343",2004,6,1
"174344",2004,6,1
"174345",2004,6,1
"174346",2004,5,1
"174347",2004,5,1
"174348",2004,5,1
"174349",2004,5,1
"174350",2004,5,1
"174351",2004,5,1
"174352",2004,5,3
"174353",2004,5,1
"174354",2004,5,1
"174355",2004,5,1
"174356",2004,5,1
"174357",2004,5,1
"174358",2004,5,1
"174359",2004,5,1
"174360",2004,5,1
"174361",2004,5,1
"174362",2004,5,1
"174363",2004,5,1
"174364",2004,5,1
"174365",2004,5,1
"174366",2004,5,1
"174367",2004,5,1
"174368",2004,5,1
"174369",2004,5,1
"174370",2004,5,1
"174371",2004,5,1
"174372",2004,5,1
"174373",2004,5,1
"174374",2004,5,1
"174375",2004,5,1
"174376",2004,5,1
"174377",2004,5,1
"174378",2004,5,1
"174379",2004,5,1
"174380",2004,5,1
"174381",2004,5,1
"174382",2004,5,1
"174383",2004,5,1
"174384",2004,5,1
"174385",2004,5,1
"174386",2004,5,1
"174387",2004,5,1
"174388",2004,5,1
"174389",2004,5,1
"174390",2004,5,1
"174391",2004,5,1
"174392",2004,5,1
"174393",2004,5,1
"174394",2004,5,1
"174395",2004,5,1
"174396",2004,5,1
"174397",2004,5,1
"174398",2004,5,1
"174399",2004,5,1
"174400",2004,5,1
"174401",2004,5,1
"174402",2004,5,1
"174403",2004,5,1
"174404",2004,5,1
"174405",2004,5,1
"174406",2004,5,1
"174407",2004,5,1
"174408",2004,5,1
"174409",2004,5,1
"174410",2004,6,1
"174411",2004,6,1
"174412",2004,6,1
"174413",2004,6,1
"174414",2004,6,1
"174415",2004,6,1
"174416",2004,6,1
"174417",2004,6,1
"174418",2004,6,1
"174419",2004,6,1
"174420",2004,6,1
"174421",2004,6,1
"174422",2004,6,1
"174423",2004,6,1
"174424",2004,6,1
"174425",2004,6,1
"174426",2004,6,1
"174427",2004,6,1
"174428",2004,6,1
"174429",2004,6,1
"174430",2004,6,1
"174431",2004,6,1
"174432",2004,6,1
"174433",2004,6,1
"174434",2004,6,1
"174435",2004,6,1
"174436",2004,6,1
"174437",2004,6,1
"174438",2004,6,1
"174439",2004,6,1
"174440",2004,6,1
"174441",2004,6,1
"174442",2004,6,1
"174443",2004,6,1
"174444",2004,6,1
"174445",2004,6,1
"174446",2004,6,1
"174447",2004,6,1
"174448",2004,6,1
"174449",2004,6,1
"174450",2004,6,1
"174451",2004,6,1
"174452",2004,6,1
"174453",2004,6,1
"174454",2004,6,1
"174455",2004,6,1
"174456",2004,6,1
"174457",2004,6,1
"174458",2004,6,1
"174459",2004,6,1
"174460",2004,6,1
"174461",2004,6,1
"174462",2004,6,1
"174463",2004,6,1
"174464",2004,6,1
"174465",2004,6,1
"174466",2004,6,1
"174467",2004,6,1
"174468",2004,6,1
"174469",2004,6,1
"174470",2004,6,1
"174471",2004,6,1
"174472",2004,6,1
"174473",2004,6,1
"174474",2004,6,1
"174475",2004,5,1
"174476",2004,5,1
"174477",2004,5,1
"174478",2004,5,1
"174479",2004,5,1
"174480",2004,5,1
"174481",2004,5,1
"174482",2004,5,1
"174483",2004,5,1
"174484",2004,5,1
"174485",2004,5,1
"174486",2004,5,1
"174487",2004,5,1
"174488",2004,5,1
"174489",2004,5,1
"174490",2004,5,1
"174491",2004,5,1
"174492",2004,5,1
"174493",2004,5,1
"174494",2004,5,3
"174495",2004,5,1
"174496",2004,5,1
"174497",2004,5,1
"174498",2004,5,1
"174499",2004,5,1
"174500",2004,5,1
"174501",2004,5,1
"174502",2004,5,1
"174503",2004,5,1
"174504",2004,5,1
"174505",2004,5,1
"174506",2004,5,1
"174507",2004,5,1
"174508",2004,5,1
"174509",2004,5,NA
"174510",2004,5,NA
"174511",2004,5,1
"174512",2004,5,1
"174513",2004,5,1
"174514",2004,5,1
"174515",2004,5,NA
"174516",2004,5,1
"174517",2004,5,1
"174518",2004,5,1
"174519",2004,5,1
"174520",2004,5,1
"174521",2004,5,1
"174522",2004,5,1
"174523",2004,5,1
"174524",2004,5,1
"174525",2004,5,1
"174526",2004,5,1
"174527",2004,5,1
"174528",2004,5,1
"174529",2004,5,1
"174530",2004,5,1
"174531",2004,5,1
"174532",2004,5,1
"174533",2004,5,1
"174534",2004,5,1
"174535",2004,5,1
"174536",2004,5,1
"174537",2004,5,1
"174538",2004,5,1
"174539",2004,5,1
"174540",2004,5,1
"174541",2004,5,1
"174542",2004,5,1
"174543",2004,5,1
"174544",2004,5,1
"174545",2004,5,1
"174546",2004,5,1
"174547",2004,5,1
"174548",2004,5,1
"174549",2004,5,1
"174550",2004,5,1
"174551",2004,5,1
"174552",2004,5,1
"174553",2004,5,1
"174554",2004,5,1
"174555",2004,5,1
"174556",2004,5,1
"174557",2004,5,1
"174558",2004,5,1
"174559",2004,5,1
"174560",2004,5,1
"174561",2004,5,1
"174562",2004,5,1
"174563",2004,5,1
"174564",2004,5,1
"174565",2004,5,1
"174566",2004,5,1
"174567",2004,5,1
"174568",2004,5,1
"174569",2004,5,1
"174570",2004,5,1
"174571",2004,5,1
"174572",2004,5,1
"174573",2004,5,1
"174574",2004,5,1
"174575",2004,5,1
"174576",2004,5,1
"174577",2004,5,1
"174578",2004,5,1
"174579",2004,5,1
"174580",2004,5,1
"174581",2004,5,1
"174582",2004,5,1
"174583",2004,5,1
"174584",2004,5,1
"174585",2004,5,1
"174586",2004,5,1
"174587",2004,5,1
"174588",2004,5,1
"174589",2004,5,1
"174590",2004,5,1
"174591",2004,5,1
"174592",2004,5,1
"174593",2004,5,1
"174594",2004,5,1
"174595",2004,5,1
"174596",2004,5,1
"174597",2004,5,1
"174598",2004,5,1
"174599",2004,5,1
"174600",2004,5,1
"174601",2004,5,1
"174602",2004,5,1
"174603",2004,5,1
"174604",2004,5,1
"174605",2002,4,1
"174606",2002,4,1
"174607",2002,4,1
"174608",2002,4,1
"174609",2002,4,1
"174610",2002,4,1
"174611",2002,4,1
"174612",2002,4,1
"174613",2002,4,1
"174614",2002,4,1
"174615",2002,4,1
"174616",2002,4,1
"174617",2002,4,1
"174618",2002,3,1
"174619",2002,3,1
"174620",2002,3,1
"174621",2002,3,1
"174622",2002,3,1
"174623",2002,3,1
"174624",2002,3,1
"174625",2002,3,1
"174626",2002,3,3
"174627",2002,3,1
"174628",2002,3,1
"174629",2002,3,1
"174630",2002,3,1
"174631",2002,3,1
"174632",2002,3,1
"174633",2002,3,1
"174634",2002,3,1
"174635",2002,3,1
"174636",2002,3,1
"174637",2002,3,1
"174638",2002,3,3
"174639",2002,3,3
"174640",2002,3,1
"174641",2002,3,1
"174642",2002,3,1
"174643",2002,3,1
"174644",2002,3,1
"174645",2002,3,1
"174646",2002,3,1
"174647",2002,3,1
"174648",2002,3,1
"174649",2002,3,1
"174650",2002,3,1
"174651",2002,3,1
"174652",2002,3,1
"174653",2002,3,1
"174654",2002,3,1
"174655",2002,3,1
"174656",2002,3,1
"174657",2002,3,1
"174658",2002,3,1
"174659",2002,3,1
"174660",2002,3,1
"174661",2002,3,1
"174662",2002,3,1
"174663",2002,3,1
"174664",2002,3,1
"174665",2002,3,1
"174666",2002,3,1
"174667",2002,3,1
"174668",2002,3,1
"174669",2002,3,1
"174670",2004,6,1
"174671",2004,6,1
"174672",2004,6,1
"174673",2004,6,1
"174674",2004,6,1
"174675",2004,6,1
"174676",2004,6,1
"174677",2004,6,1
"174678",2004,6,1
"174679",2004,6,1
"174680",2004,6,1
"174681",2004,6,1
"174682",2004,6,1
"174683",2004,6,1
"174684",2004,6,1
"174685",2004,6,1
"174686",2004,6,1
"174687",2004,6,1
"174688",2004,6,1
"174689",2004,6,1
"174690",2004,6,1
"174691",2004,6,1
"174692",2004,6,1
"174693",2004,6,1
"174694",2004,6,1
"174695",2004,6,1
"174696",2004,6,1
"174697",2004,6,1
"174698",2004,6,1
"174699",2004,6,1
"174700",2004,6,1
"174701",2004,6,1
"174702",2004,6,1
"174703",2004,6,1
"174704",2004,6,1
"174705",2004,6,1
"174706",2004,6,1
"174707",2004,6,1
"174708",2004,6,1
"174709",2004,6,1
"174710",2004,6,1
"174711",2004,6,1
"174712",2004,6,1
"174713",2002,5,1
"174714",2002,5,1
"174715",2002,5,1
"174716",2002,5,1
"174717",2002,5,1
"174718",2002,5,3
"174719",2002,5,1
"174720",2002,5,1
"174721",2002,5,1
"174722",2002,5,1
"174723",2002,5,1
"174724",2002,5,1
"174725",2002,5,1
"174726",2002,5,1
"174727",2002,5,1
"174728",2002,5,3
"174729",2002,5,3
"174730",2002,5,1
"174731",2002,5,1
"174732",2002,5,1
"174733",2002,5,1
"174734",2001,10,1
"174735",2001,10,1
"174736",2001,10,1
"174737",2001,10,1
"174738",2001,10,1
"174739",2001,10,1
"174740",2001,3,1
"174741",2001,3,3
"174742",2001,4,1
"174743",2001,5,1
"174744",2001,5,1
"174745",2001,6,1
"174746",2001,6,1
"174747",2001,9,1
"174748",2001,9,1
"174749",2001,9,1
"174750",2001,9,1
"174751",2001,9,1
"174752",2001,9,1
"174753",2001,9,1
"174754",2001,9,1
"174755",2001,9,1
"174756",2001,9,1
"174757",2001,9,1
"174758",2001,9,1
"174759",2001,9,1
"174760",2001,9,1
"174761",2002,9,3
"174762",2002,9,3
"174763",2002,9,1
"174764",2002,9,1
"174765",2002,9,1
"174766",2002,9,1
"174767",2002,9,1
"174768",2002,9,1
"174769",2002,9,3
"174770",2002,9,3
"174771",2002,9,3
"174772",2002,9,3
"174773",2002,9,3
"174774",2002,9,3
"174775",2002,9,3
"174776",2002,9,1
"174777",2002,9,1
"174778",2002,9,1
"174779",2002,9,1
"174780",2002,9,3
"174781",2002,9,1
"174782",2002,9,1
"174783",2002,9,1
"174784",2002,9,1
"174785",2002,9,1
"174786",2002,9,1
"174787",2002,9,1
"174788",2002,9,3
"174789",2002,9,3
"174790",2002,9,3
"174791",2002,9,3
"174792",2002,9,3
"174793",2002,7,1
"174794",2002,7,1
"174795",2002,7,0
"174796",2002,7,1
"174797",2002,7,1
"174798",2002,7,1
"174799",2002,7,1
"174800",2001,5,1
"174801",2001,5,1
"174802",2001,5,1
"174803",2001,5,1
"174804",2001,5,1
"174805",2001,5,1
"174806",2001,5,1
"174807",2001,5,1
"174808",2001,5,1
"174809",2001,5,1
"174810",2001,5,1
"174811",2001,5,1
"174812",2001,5,1
"174813",2001,5,1
"174814",2001,5,1
"174815",2001,5,3
"174816",2001,3,1
"174817",2001,3,1
"174818",2001,3,1
"174819",2001,3,1
"174820",2001,3,1
"174821",2001,3,1
"174822",2002,9,1
"174823",2002,9,1
"174824",2002,9,1
"174825",2002,9,3
"174826",2002,9,3
"174827",2002,9,3
"174828",2002,9,3
"174829",2002,9,3
"174830",2002,9,1
"174831",2002,9,1
"174832",2002,9,1
"174833",2002,9,1
"174834",2002,9,1
"174835",2002,9,1
"174836",2002,9,1
"174837",2002,9,1
"174838",2002,9,1
"174839",2002,9,1
"174840",2002,9,1
"174841",2002,9,1
"174842",2002,9,1
"174843",2002,9,3
"174844",2002,9,3
"174845",2002,9,1
"174846",2002,9,1
"174847",2002,9,1
"174848",2002,9,1
"174849",2002,9,1
"174850",2002,9,1
"174851",2002,9,1
"174852",2002,9,1
"174853",2002,9,1
"174854",2002,9,1
"174855",2002,9,1
"174856",2002,9,1
"174857",2002,9,1
"174858",2002,9,1
"174859",2002,9,1
"174860",2002,9,1
"174861",2002,9,1
"174862",2002,9,1
"174863",2002,9,1
"174864",2002,9,1
"174865",2004,5,1
"174866",2004,5,1
"174867",2004,5,1
"174868",2004,5,1
"174869",2004,5,1
"174870",2004,5,1
"174871",2004,5,1
"174872",2004,5,1
"174873",2004,5,1
"174874",2004,5,1
"174875",2004,5,1
"174876",2004,5,1
"174877",2004,5,1
"174878",2004,5,1
"174879",2004,5,1
"174880",2004,5,1
"174881",2004,5,1
"174882",2004,5,1
"174883",2004,5,1
"174884",2004,5,1
"174885",2004,5,1
"174886",2004,5,1
"174887",2004,5,1
"174888",2004,5,1
"174889",2004,5,1
"174890",2004,5,1
"174891",2004,5,1
"174892",2004,5,1
"174893",2004,5,1
"174894",2004,5,1
"174895",2004,5,1
"174896",2004,5,1
"174897",2004,5,1
"174898",2004,5,1
"174899",2004,5,1
"174900",2004,5,1
"174901",2004,5,1
"174902",2004,5,1
"174903",2004,5,1
"174904",2004,5,1
"174905",2004,5,1
"174906",2004,5,1
"174907",2004,5,1
"174908",2004,5,1
"174909",2004,5,1
"174910",2004,5,1
"174911",2004,5,1
"174912",2004,5,1
"174913",2004,5,1
"174914",2004,5,1
"174915",2004,5,1
"174916",2004,5,1
"174917",2004,5,1
"174918",2004,5,1
"174919",2004,5,1
"174920",2004,5,1
"174921",2004,5,1
"174922",2004,5,1
"174923",2004,5,1
"174924",2004,5,1
"174925",2004,5,1
"174926",2004,5,1
"174927",2004,5,1
"174928",2004,5,1
"174929",2004,5,1
"174930",2002,5,1
"174931",2002,5,1
"174932",2002,5,1
"174933",2002,5,1
"174934",2002,5,1
"174935",2002,5,1
"174936",2002,5,1
"174937",2002,5,1
"174938",2002,5,1
"174939",2002,5,1
"174940",2002,5,1
"174941",2002,5,1
"174942",2002,7,1
"174943",2002,7,1
"174944",2002,7,1
"174945",2002,7,1
"174946",2002,7,1
"174947",2002,7,1
"174948",2002,7,NA
"174949",2002,7,1
"174950",2002,7,1
"174951",2002,7,1
"174952",2002,7,1
"174953",2002,7,1
"174954",2002,7,1
"174955",2002,7,1
"174956",2002,7,1
"174957",2002,7,1
"174958",2002,7,3
"174959",2002,7,1
"174960",2002,7,3
"174961",2002,7,1
"174962",2002,7,1
"174963",2002,7,1
"174964",2002,7,1
"174965",2002,7,1
"174966",2002,7,1
"174967",2002,7,1
"174968",2002,7,1
"174969",2002,7,1
"174970",2002,7,1
"174971",2002,7,1
"174972",2002,7,1
"174973",2002,7,1
"174974",2002,7,1
"174975",2002,7,1
"174976",2002,7,3
"174977",2002,7,3
"174978",2002,7,1
"174979",2002,7,1
"174980",2002,7,1
"174981",2002,7,1
"174982",2002,7,1
"174983",2002,7,1
"174984",2002,7,1
"174985",2002,7,1
"174986",2002,7,1
"174987",2002,7,1
"174988",2002,7,1
"174989",2002,7,3
"174990",2002,7,1
"174991",2002,7,1
"174992",2002,7,3
"174993",2002,7,1
"174994",2002,7,3
"174995",2002,9,3
"174996",2002,9,3
"174997",2002,9,3
"174998",2002,9,3
"174999",2002,9,3
"175000",2002,9,3
"175001",2002,9,3
"175002",2002,9,3
"175003",2002,9,3
"175004",2002,9,1
"175005",2002,9,1
"175006",2002,9,1
"175007",2002,9,1
"175008",2002,9,1
"175009",2002,9,3
"175010",2002,9,3
"175011",2002,9,3
"175012",2002,9,3
"175013",2002,9,3
"175014",2002,9,3
"175015",2002,9,3
"175016",2002,9,3
"175017",2002,9,3
"175018",2002,9,3
"175019",2002,9,3
"175020",2002,6,1
"175021",2002,6,1
"175022",2002,6,1
"175023",2002,6,1
"175024",2002,6,1
"175025",2002,6,1
"175026",2002,6,1
"175027",2002,6,1
"175028",2002,6,1
"175029",2002,6,1
"175030",2002,6,1
"175031",2002,6,1
"175032",2002,6,1
"175033",2002,6,1
"175034",2002,6,3
"175035",2002,6,1
"175036",2002,6,1
"175037",2002,6,1
"175038",2002,6,1
"175039",2002,6,1
"175040",2002,6,1
"175041",2002,6,1
"175042",2002,6,1
"175043",2002,6,1
"175044",2002,6,1
"175045",2002,6,1
"175046",2002,6,1
"175047",2002,8,NA
"175048",2002,9,1
"175049",2002,9,1
"175050",2002,6,1
"175051",2002,6,1
"175052",2002,6,1
"175053",2002,6,1
"175054",2002,6,1
"175055",2002,6,1
"175056",2002,6,1
"175057",2002,6,1
"175058",2002,6,1
"175059",2002,9,3
"175060",2002,7,1
"175061",2002,7,1
"175062",2002,7,1
"175063",2002,7,1
"175064",2002,7,1
"175065",2002,7,1
"175066",2002,7,1
"175067",2002,7,1
"175068",2002,7,1
"175069",2002,7,1
"175070",2002,7,1
"175071",2002,7,1
"175072",2002,7,1
"175073",2002,7,1
"175074",2002,7,1
"175075",2002,7,1
"175076",2002,7,1
"175077",2002,7,1
"175078",2002,7,1
"175079",2002,7,1
"175080",2002,7,1
"175081",2002,7,1
"175082",2002,7,1
"175083",2002,7,1
"175084",2002,7,1
"175085",2002,7,1
"175086",2002,7,1
"175087",2002,7,1
"175088",2002,7,1
"175089",2002,7,1
"175090",2002,7,1
"175091",2002,7,1
"175092",2002,7,1
"175093",2002,7,1
"175094",2002,7,1
"175095",2002,7,1
"175096",2002,7,1
"175097",2002,7,3
"175098",2002,7,3
"175099",2002,7,1
"175100",2002,7,1
"175101",2002,7,1
"175102",2002,7,1
"175103",2002,7,1
"175104",2002,7,1
"175105",2002,7,1
"175106",2002,7,1
"175107",2002,7,3
"175108",2002,7,1
"175109",2002,7,1
"175110",2002,7,1
"175111",2002,7,1
"175112",2002,7,1
"175113",2002,7,1
"175114",2002,7,1
"175115",2002,7,3
"175116",2002,7,3
"175117",2002,7,3
"175118",2002,7,0
"175119",2002,7,1
"175120",2002,7,1
"175121",2002,7,1
"175122",2002,7,1
"175123",2002,7,1
"175124",2002,6,1
"175125",2004,5,1
"175126",2004,5,1
"175127",2004,5,1
"175128",2004,5,1
"175129",2004,6,1
"175130",2004,6,1
"175131",2004,6,1
"175132",2004,6,1
"175133",2004,6,1
"175134",2004,6,1
"175135",2004,6,1
"175136",2004,6,1
"175137",2004,6,1
"175138",2004,6,1
"175139",2004,6,1
"175140",2004,6,1
"175141",2004,6,1
"175142",2004,6,1
"175143",2004,6,1
"175144",2004,6,1
"175145",2004,6,1
"175146",2004,6,1
"175147",2004,6,1
"175148",2004,6,1
"175149",2004,6,1
"175150",2004,6,1
"175151",2004,6,1
"175152",2004,6,1
"175153",2004,6,1
"175154",2004,6,1
"175155",2004,6,1
"175156",2004,6,1
"175157",2004,6,1
"175158",2004,6,1
"175159",2004,6,1
"175160",2004,6,1
"175161",2004,6,1
"175162",2004,6,1
"175163",2004,6,1
"175164",2004,6,1
"175165",2004,6,1
"175166",2004,6,1
"175167",2004,6,1
"175168",2004,6,1
"175169",2004,6,1
"175170",2004,6,1
"175171",2004,6,1
"175172",2004,6,1
"175173",2004,6,1
